date,ticker,score,rsi,price,price_future,stock_return_pct,spy_return_pct,alpha_pct
2024-07-23,MCRB,3,67.5,22.6,17.22,-23.81,0.89,-24.69
2024-07-30,MCRB,3,59.6,25.2,16.6,-34.13,3.61,-37.74
2024-12-12,MCRB,3,60.4,17.22,15.32,-11.03,-3.34,-7.69
2024-12-19,MCRB,3,43.8,18.42,18.24,-0.98,3.82,-4.8
2025-07-01,MCRB,3,68.5,10.7,14.4,34.52,2.72,31.79
2025-08-13,MCRB,3,60.4,15.97,17.57,10.02,1.98,8.04
2025-08-20,MCRB,3,65.9,17.94,18.03,0.5,3.78,-3.28
2025-08-27,MCRB,3,67.4,18.88,18.9,0.11,2.05,-1.94
2025-10-09,MCRB,3,61.1,19.5,13.86,-28.92,-0.13,-28.8
2024-07-30,LCTX,3,56.5,1.02,0.91,-10.78,3.61,-14.39
2025-02-05,LCTX,3,63.8,0.71,0.53,-25.35,-5.21,-20.14
2025-02-12,LCTX,3,51.4,0.64,0.52,-18.75,-8.61,-10.14
2025-02-20,LCTX,3,57.9,0.69,0.5,-27.54,-7.35,-20.18
2025-08-20,LCTX,3,64.9,1.19,1.55,30.25,3.78,26.47
2024-06-07,DARE,3,52.6,6.24,3.13,-49.84,4.42,-54.26
2024-11-06,DARE,3,59.4,3.92,3.2,-18.37,2.64,-21.01
2024-11-13,DARE,2,57.4,3.84,3.19,-16.82,1.2,-18.01
2025-06-09,DARE,3,63.9,3.12,2.44,-21.92,4.37,-26.29
2025-10-09,DARE,3,60.6,2.23,1.81,-18.83,-0.13,-18.71
2025-12-19,DARE,3,64.6,2.09,1.94,-7.18,0.71,-7.88
2024-08-06,EXAS,3,62.2,55.96,57.13,2.09,5.52,-3.42
2024-09-18,EXAS,3,63.4,69.21,70.62,2.04,4.04,-2.0
2024-09-25,EXAS,3,63.9,67.77,70.27,3.69,1.39,2.29
2025-05-23,EXAS,3,66.5,56.95,51.17,-10.15,5.09,-15.24
2025-10-02,EXAS,3,62.1,56.19,63.22,12.51,1.59,10.93
2025-11-06,EXAS,3,68.7,67.22,101.06,50.34,2.29,48.05
2024-05-23,HALO,3,68.5,43.92,52.06,18.53,3.52,15.01
2025-03-13,HALO,3,69.7,61.06,57.7,-5.5,-4.58,-0.92
2025-03-27,HALO,3,67.9,64.48,60.49,-6.19,-2.9,-3.29
2025-07-23,HALO,3,69.7,58.56,71.13,21.47,0.61,20.85
2025-07-30,HALO,3,60.4,60.08,73.18,21.8,1.92,19.89
2025-08-06,HALO,3,68.1,62.32,73.4,17.78,2.58,15.2
2025-11-28,HALO,3,60.8,71.4,68.95,-3.43,0.95,-4.38
2026-01-13,HALO,3,62.2,71.67,79.51,10.94,-0.26,11.2
2026-02-04,HALO,3,63.6,77.93,67.36,-13.56,-0.71,-12.85
2024-05-23,PCVX,3,57.2,69.27,75.78,9.4,3.52,5.87
2024-06-14,PCVX,3,63.4,72.94,83.24,14.12,4.4,9.72
2024-06-24,PCVX,3,61.5,75.78,83.95,10.78,2.03,8.75
2024-07-01,PCVX,3,63.8,76.94,79.9,3.85,-0.61,4.46
2024-08-20,PCVX,3,50.3,79.01,116.54,47.5,0.48,47.02
2025-06-16,PCVX,3,60.6,34.33,36.57,6.52,3.88,2.64
2025-07-09,PCVX,3,61.4,35.78,33.0,-7.77,1.4,-9.17
2025-07-16,PCVX,3,67.4,36.57,31.55,-13.73,3.31,-17.04
2025-07-23,PCVX,3,63.3,36.46,31.26,-14.26,0.61,-14.88
2025-11-13,PCVX,3,60.0,45.55,44.5,-2.31,1.45,-3.75
2025-11-20,PCVX,3,56.7,47.67,46.42,-2.62,4.61,-7.23
2025-12-29,PCVX,3,51.6,46.57,51.37,10.31,1.1,9.21
2026-01-21,PCVX,3,67.5,50.22,57.32,14.14,-0.13,14.27
2026-01-28,PCVX,3,63.8,51.37,60.0,16.8,-0.88,17.68
2026-02-04,PCVX,3,64.7,55.28,58.25,5.37,-0.71,6.08
2025-02-20,LEGN,3,58.2,38.92,37.72,-3.08,-7.35,4.27
2025-03-13,LEGN,3,44.9,38.05,31.28,-17.79,-4.58,-13.21
2025-03-20,LEGN,3,60.3,37.72,32.8,-13.04,-6.63,-6.41
2025-06-24,LEGN,3,67.4,34.3,44.32,29.21,4.52,24.69
2025-07-01,LEGN,3,43.9,36.29,40.41,11.35,2.72,8.63
2025-08-06,LEGN,2,27.5,37.66,34.99,-7.09,2.58,-9.67
2025-08-06,RCKT,2,38.6,3.02,3.23,6.95,2.58,4.37
2025-08-13,RCKT,2,44.8,3.09,3.28,6.15,1.98,4.17
2025-08-20,RCKT,3,69.4,3.75,3.17,-15.47,3.78,-19.25
2025-08-27,RCKT,3,55.8,3.32,3.19,-3.92,2.05,-5.96
2025-09-11,RCKT,2,26.8,3.28,3.67,11.89,2.34,9.55
2025-10-02,RCKT,3,51.9,3.21,3.7,15.26,1.59,13.68
2025-10-16,RCKT,3,66.7,4.0,3.17,-20.75,1.73,-22.48
2025-10-23,RCKT,3,60.5,3.74,2.84,-24.06,-2.86,-21.2
2026-01-06,RCKT,3,56.6,3.54,3.33,-5.93,-0.81,-5.12
2026-01-13,RCKT,3,60.3,3.8,3.24,-14.74,-0.26,-14.48
2024-07-16,BMRN,3,53.9,85.89,90.99,5.94,-4.04,9.98
2024-07-23,BMRN,3,58.0,84.43,93.84,11.15,0.89,10.26
2024-08-13,BMRN,3,66.8,90.99,84.78,-6.82,2.28,-9.11
2025-01-06,BMRN,3,55.2,67.07,64.19,-4.29,1.49,-5.78
2025-02-27,BMRN,3,65.9,69.12,72.83,5.37,-2.78,8.15
2025-07-30,BMRN,3,50.0,58.81,58.66,-0.26,1.92,-2.17
2025-08-06,BMRN,3,58.5,60.67,56.75,-6.46,2.58,-9.04
2025-11-28,BMRN,3,67.6,55.93,60.04,7.35,0.95,6.4
2025-12-29,BMRN,3,69.3,60.04,56.68,-5.6,1.1,-6.7
2026-02-04,BMRN,3,59.2,57.62,60.57,5.12,-0.71,5.83
2024-06-07,ALNY,3,56.2,152.78,254.74,66.74,4.42,62.32
2024-07-30,ALNY,2,22.0,233.81,280.26,19.87,3.61,16.26
2024-08-06,ALNY,3,67.0,262.56,253.14,-3.59,5.52,-9.1
2024-09-18,ALNY,3,45.0,273.15,300.55,10.03,4.04,5.99
2024-10-02,ALNY,3,65.3,271.55,281.49,3.66,1.96,1.7
2025-01-29,ALNY,3,68.5,273.99,237.1,-13.46,-2.78,-10.68
2025-02-05,ALNY,3,68.6,276.31,248.13,-10.2,-5.21,-4.98
2025-05-16,ALNY,3,63.6,285.31,308.78,8.23,1.43,6.8
